id,fecha,ticker,texto,etiqueta_consenso
t3_0074086,28/06/2021,GME,"$GME again huh, this sub never sleeps",bear
t3_0140103,21/06/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",neu
t3_0089566,27/08/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0105168,07/04/2021,AMC,"$AMC moon dump moon dump, pick one already",neu
t3_0051493,13/04/2021,GME,"holding a small GME position, watching for now",neu
t3_0021457,27/01/2021,GME,anyone have the GME float numbers handy,neu
t3_0074158,28/06/2021,GME,"watching $GME closely, could go either way 👀",bear
t3_0092494,11/01/2021,AMC,any DD on $AMC? new to this stock,neu
t3_0074570,29/06/2021,GME,"watching $GME closely, could go either way 👀",bear
t3_0113466,01/06/2021,AMC,AMC is trash but im holding anyway lmao 💎🙌,bull
t3_0091019,31/08/2021,GME,"shorting $GME here, fundamentals are trash",bear
t3_0070094,18/06/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0099974,02/03/2021,AMC,AMC 🚀🚀 puts and calls and whatever idk,neu
t3_0005016,15/01/2021,GME,"$GME going back to single digits, bearish af",bear
t3_0051322,12/04/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0086833,16/08/2021,GME,anyone have the GME float numbers handy,neu
t3_0008677,22/01/2021,GME,"loaded up on GME today, apes together strong 🦍",bull
t3_0036232,02/03/2021,GME,idk man GME is doing GME things,bull
t3_0016784,25/01/2021,GME,"buying more $GME calls, this short squeeze is just starting",bull
t3_0066454,11/06/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0053064,20/04/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0021764,28/01/2021,GME,GME is trash but im holding anyway lmao 💎🙌,bull
t3_0099980,02/03/2021,AMC,"this AMC pump is fake, insiders dumping on retail",bear
t3_0034742,24/02/2021,GME,"hold $GME, never selling, this is the way",bull
t3_0137600,10/06/2021,AMC,$AMC going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0075328,30/06/2021,GME,idk man GME is doing GME things,bear
t3_0058765,17/05/2021,GME,"$GME going back to single digits, bearish af",bear
t3_0030189,11/02/2021,GME,"closed my GME position, momentum is gone",bear
t3_0040643,09/03/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0058334,13/05/2021,GME,"GME volume looks normal today, sideways action",neu
t3_0103448,29/03/2021,AMC,"$AMC moon dump moon dump, pick one already",neu
t3_0041946,10/03/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0126587,08/06/2021,AMC,"watching $AMC closely, could go either way 👀",bull
t3_0091039,31/08/2021,GME,"$GME again huh, this sub never sleeps",bear
t3_0020386,27/01/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0106791,23/04/2021,AMC,"watching $AMC closely, could go either way 👀",bear
t3_0142480,09/07/2021,AMC,"AMC bagholders about to get wrecked, short it",bear
t3_0025137,29/01/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0134214,09/06/2021,AMC,"AMC is wild today, no idea where this goes",bull
t3_0070664,23/06/2021,GME,is $GME still being talked about here? asking,neu
t3_0080483,15/07/2021,GME,"shorting $GME here, fundamentals are trash",bear
t3_0027612,03/02/2021,GME,"$GME gamma squeeze incoming, hedgies are done. YOLO 100k",bull
t3_0031933,16/02/2021,GME,idk man GME is doing GME things,bear
t3_0104307,02/04/2021,AMC,idk man AMC is doing AMC things,bear
t3_0074552,29/06/2021,GME,"$GME again huh, this sub never sleeps",bear
t3_0095370,03/02/2021,AMC,"watching $AMC closely, could go either way 👀",neu
t3_0126366,08/06/2021,AMC,"$AMC again huh, this sub never sleeps",bull
t3_0018653,26/01/2021,GME,GME to the moon 🚀🚀 diamond hands hold the line,bull
t3_0023344,28/01/2021,GME,idk man GME is doing GME things,bull
t3_0038589,08/03/2021,GME,"$GME gamma squeeze incoming, hedgies are done. YOLO 100k",bull
t3_0029716,11/02/2021,GME,GME is trash but im holding anyway lmao 💎🙌,bull
t3_0102799,26/03/2021,AMC,idk man AMC is doing AMC things,neu
t3_0046770,02/04/2021,GME,"GME volume looks normal today, sideways action",neu
t3_0039546,09/03/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0100317,05/03/2021,AMC,"sold all my $AMC, taking profits before the dump",bear
t3_0007411,19/01/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0111608,31/05/2021,AMC,"$AMC gamma squeeze incoming, hedgies are done. YOLO 100k",bull
t3_0143210,19/07/2021,AMC,is $AMC still being talked about here? asking,neu
t3_0034727,24/02/2021,GME,"GME bagholders about to get wrecked, short it",bear
t3_0103620,31/03/2021,AMC,$AMC to the moon 🚀 said the bagholder before the dump,bear
t3_0096019,09/02/2021,AMC,"watching $AMC closely, could go either way 👀",bear
t3_0062435,31/05/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0092566,11/01/2021,AMC,idk man AMC is doing AMC things,neu
t3_0052283,16/04/2021,GME,"hold $GME, never selling, this is the way",bull
t3_0111424,31/05/2021,AMC,AMC is trash but im holding anyway lmao 💎🙌,bull
t3_0078335,07/07/2021,GME,"GME is wild today, no idea where this goes",bear
t3_0103547,30/03/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bear
t3_0052044,15/04/2021,GME,"$GME breaking resistance, tendies on the way 🤑",bull
t3_0003738,14/01/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0036158,02/03/2021,GME,$GME going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0027825,04/02/2021,GME,"loaded up on GME today, apes together strong 🦍",bull
t3_0100482,08/03/2021,AMC,"BB big buy on everything, no ticker here",neu
t3_0033846,22/02/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0102784,26/03/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",bear
t3_0099522,25/02/2021,AMC,"AMC moving a lot, volume is insane rn",neu
t3_0035148,25/02/2021,GME,"$GME gamma squeeze incoming, hedgies are done. YOLO 100k",bull
t3_0084724,05/08/2021,GME,"neutral on GME, waiting for a clearer signal",neu
t3_0135031,09/06/2021,AMC,"$AMC again huh, this sub never sleeps",bull
t3_0081285,20/07/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0063808,04/06/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0131498,09/06/2021,AMC,"AMC is wild today, no idea where this goes",bull
t3_0038053,08/03/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0001167,07/01/2021,GME,check this https://t.co/abc123 not financial advice,neu
t3_0085009,06/08/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0084988,06/08/2021,GME,"$GME chart looks crazy, anyone else seeing this",neu
t3_0137183,10/06/2021,AMC,$AMC going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0031625,16/02/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0146631,23/08/2021,AMC,"$AMC moon dump moon dump, pick one already",neu
t3_0085431,10/08/2021,GME,check this https://t.co/abc123 not financial advice,neu
t3_0006046,18/01/2021,GME,idk man GME is doing GME things,bear
t3_0142758,14/07/2021,AMC,"neutral on AMC, waiting for a clearer signal",neu
t3_0064073,04/06/2021,GME,lol GME just game me some tendies bro 😂,neu
t3_0058501,14/05/2021,GME,"shorting $GME here, fundamentals are trash",bear
t3_0053731,22/04/2021,GME,"shorting $GME here, fundamentals are trash",bear
t3_0071151,25/06/2021,GME,"this GME pump is fake, insiders dumping on retail",bear
t3_0124588,08/06/2021,AMC,we like the stock 💎🙌 $AMC price target 500 easy,bull
t3_0103234,26/03/2021,AMC,buy the dip they said... AMC keeps dipping 📉,bear
t3_0113310,01/06/2021,AMC,"watching $AMC closely, could go either way 👀",neu
t3_0059020,18/05/2021,GME,"$GME chart looks crazy, anyone else seeing this",bear
t3_0036505,02/03/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0073631,28/06/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0007391,19/01/2021,GME,"BB big buy on everything, no ticker here",neu
t3_0071914,25/06/2021,GME,"$GME options chain looks thin, low IV today",neu
t3_0143314,19/07/2021,AMC,what do you guys think about AMC earnings next week,neu
t3_0134822,09/06/2021,AMC,"everyone says sell AMC, so obviously i bought more",bull
t3_0023143,28/01/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0111236,31/05/2021,AMC,"$AMC gamma squeeze incoming, hedgies are done. YOLO 100k",bull
t3_0092065,05/01/2021,AMC,"$AMC moon dump moon dump, pick one already",neu
t3_0109299,18/05/2021,AMC,"holding a small AMC position, watching for now",neu
t3_0064349,07/06/2021,GME,GME to the moon 🚀🚀 diamond hands hold the line,bull
t3_0018571,26/01/2021,GME,"loaded up on GME today, apes together strong 🦍",bull
t3_0110214,27/05/2021,AMC,check this https://t.co/abc123 not financial advice,neu
t3_0116639,03/06/2021,AMC,🚀🚀🚀🚀🚀🚀 wen lambo 🦍🦍 to the mooooooon,neu
t3_0033363,19/02/2021,GME,"GME is wild today, no idea where this goes",neu
t3_0006530,18/01/2021,GME,"GME moving a lot, volume is insane rn",bear
t3_0037307,05/03/2021,GME,anyone have the GME float numbers handy,neu
t3_0077744,06/07/2021,GME,"shorting $GME here, fundamentals are trash",bear
t3_0129348,08/06/2021,AMC,"BB big buy on everything, no ticker here",neu
t3_0081702,21/07/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0085601,11/08/2021,GME,idk man GME is doing GME things,bull
t3_0096136,10/02/2021,AMC,$AMC to the moon 🚀 said the bagholder before the dump,bear
t3_0076918,02/07/2021,GME,🚀🚀🚀🚀🚀🚀 wen lambo 🦍🦍 to the mooooooon,neu
t3_0139747,17/06/2021,AMC,any DD on $AMC? new to this stock,neu
t3_0072036,25/06/2021,GME,"$GME is overvalued, this bubble will pop hard",bear
t3_0145753,13/08/2021,AMC,lol GME just game me some tendies bro 😂,neu
t3_0104678,05/04/2021,AMC,"shorting $AMC here, fundamentals are trash",bear
t3_0013798,22/01/2021,GME,check this https://t.co/abc123 not financial advice,neu
t3_0099796,01/03/2021,AMC,AMC 🚀🚀 puts and calls and whatever idk,neu
t3_0002119,14/01/2021,GME,"$GME is overvalued, this bubble will pop hard",bear
t3_0100231,04/03/2021,AMC,"$AMC again huh, this sub never sleeps",neu
t3_0060041,24/05/2021,GME,what do you guys think about GME earnings next week,neu
t3_0128838,08/06/2021,AMC,"all in on AMC leaps, retail is winning this one",bull
t3_0023420,28/01/2021,GME,"GME is wild today, no idea where this goes",bull
t3_0058053,13/05/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0008918,22/01/2021,GME,"$GME again huh, this sub never sleeps",bull
t3_0050454,09/04/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0113282,01/06/2021,AMC,"all in on AMC leaps, retail is winning this one",bull
t3_0065362,09/06/2021,GME,"$GME moon dump moon dump, pick one already",neu
t3_0146836,25/08/2021,AMC,"closed my AMC position, momentum is gone",bear
t3_0094899,28/01/2021,AMC,we like the stock 💎🙌 $AMC price target 500 easy,bull
t3_0067464,14/06/2021,GME,"$GME chart looks crazy, anyone else seeing this",neu
t3_0086004,11/08/2021,GME,"$GME chart looks crazy, anyone else seeing this",bull
t3_0016719,25/01/2021,GME,"hold $GME, never selling, this is the way",bull
t3_0037275,05/03/2021,GME,"watching $GME closely, could go either way 👀",bull
t3_0082894,27/07/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0071021,24/06/2021,GME,"GME moving a lot, volume is insane rn",bull
t3_0075416,30/06/2021,GME,"GME bagholders about to get wrecked, short it",bear
t3_0024939,29/01/2021,GME,"loaded up on GME today, apes together strong 🦍",bull
t3_0144622,02/08/2021,AMC,$AMC going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0143172,16/07/2021,AMC,"watching $AMC closely, could go either way 👀",bear
t3_0047284,05/04/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0100265,04/03/2021,AMC,"watching $AMC closely, could go either way 👀",neu
t3_0074187,28/06/2021,GME,"watching $GME closely, could go either way 👀",bear
t3_0042351,10/03/2021,GME,"all in on GME leaps, retail is winning this one",bull
t3_0092021,04/01/2021,AMC,"$AMC chart looks crazy, anyone else seeing this",neu
t3_0063014,01/06/2021,GME,$GME to the moon 🚀 said the bagholder before the dump,bear
t3_0146866,25/08/2021,AMC,"puts on AMC, the squeeze is over, dead cat bounce",bear
t3_0121648,07/06/2021,AMC,"AMC is wild today, no idea where this goes",bull
t3_0145698,13/08/2021,AMC,"holding a small AMC position, watching for now",neu
t3_0019099,26/01/2021,GME,GME is trash but im holding anyway lmao 💎🙌,bull
t3_0094824,28/01/2021,AMC,"watching $AMC closely, could go either way 👀",neu
t3_0143701,22/07/2021,AMC,"watching $AMC closely, could go either way 👀",neu
t3_0046315,31/03/2021,GME,"GME moving a lot, volume is insane rn",neu
t3_0137970,10/06/2021,AMC,anyone have the AMC float numbers handy,neu
t3_0147587,27/08/2021,AMC,"AMC moving a lot, volume is insane rn",bear
t3_0059468,19/05/2021,GME,GME 🚀🚀 puts and calls and whatever idk,neu
t3_0075983,01/07/2021,GME,idk man GME is doing GME things,bear
t3_0023630,28/01/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0147524,27/08/2021,AMC,"puts on AMC, the squeeze is over, dead cat bounce",bear
t3_0103458,29/03/2021,AMC,"watching $AMC closely, could go either way 👀",bear
t3_0071829,25/06/2021,GME,"GME bagholders about to get wrecked, short it",bear
t3_0004061,15/01/2021,GME,"$GME again huh, this sub never sleeps",bear
t3_0020914,27/01/2021,GME,"loaded up on GME today, apes together strong 🦍",bull
t3_0140520,24/06/2021,AMC,"puts on AMC, the squeeze is over, dead cat bounce",bear
t3_0014915,22/01/2021,GME,"$GME breaking resistance, tendies on the way 🤑",bull
t3_0020097,27/01/2021,GME,idk man GME is doing GME things,neu
t3_0075944,01/07/2021,GME,"this GME pump is fake, insiders dumping on retail",bear
t3_0000406,06/01/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0141912,05/07/2021,AMC,diamond hands on AMC? more like paper hands incoming,bear
t3_0100049,02/03/2021,AMC,"BB big buy on everything, no ticker here",neu
t3_0094901,28/01/2021,AMC,"neutral on AMC, waiting for a clearer signal",neu
t3_0094890,28/01/2021,AMC,"$AMC breaking resistance, tendies on the way 🤑",bull
t3_0004941,15/01/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0022538,28/01/2021,GME,idk man GME is doing GME things,bull
t3_0096966,15/02/2021,AMC,"$AMC going back to single digits, bearish af",bear
t3_0066447,11/06/2021,GME,🚀🚀🚀🚀🚀🚀 wen lambo 🦍🦍 to the mooooooon,neu
t3_0015048,22/01/2021,GME,"$GME breaking resistance, tendies on the way 🤑",bull
t3_0009751,22/01/2021,GME,"neutral on GME, waiting for a clearer signal",neu
t3_0055682,03/05/2021,GME,"watching $GME closely, could go either way 👀",bear
t3_0124602,08/06/2021,AMC,AMC to the moon 🚀🚀 diamond hands hold the line,bull
t3_0081984,23/07/2021,GME,"$GME again huh, this sub never sleeps",bear
t3_0029030,09/02/2021,GME,"puts on GME, the squeeze is over, dead cat bounce",bear
t3_0116704,03/06/2021,AMC,"AMC moving a lot, volume is insane rn",neu
t3_0005915,18/01/2021,GME,"BB big buy on everything, no ticker here",neu
t3_0142042,07/07/2021,AMC,"BB big buy on everything, no ticker here",neu
t3_0116175,03/06/2021,AMC,$AMC going to zero... TO THE MOON 🚀 (im not selling),bull
t3_0134261,09/06/2021,AMC,"AMC is wild today, no idea where this goes",bull
t3_0138428,11/06/2021,AMC,"AMC is wild today, no idea where this goes",bull
t3_0117280,04/06/2021,AMC,"AMC moving a lot, volume is insane rn",bull
t3_0103650,31/03/2021,AMC,"$AMC moon dump moon dump, pick one already",neu
t3_0024610,29/01/2021,GME,GME to the moon 🚀🚀 diamond hands hold the line,bull
t3_0064913,09/06/2021,GME,"BB big buy on everything, no ticker here",neu
t3_0058988,18/05/2021,GME,"GME moving a lot, volume is insane rn",bear
t3_0132946,09/06/2021,AMC,"hold $AMC, never selling, this is the way",bull
t3_0055750,03/05/2021,GME,we like the stock 💎🙌 $GME price target 500 easy,bull
t3_0005463,18/01/2021,GME,diamond hands on GME? more like paper hands incoming,bear
t3_0007573,19/01/2021,GME,idk man GME is doing GME things,bear
t3_0044946,22/03/2021,GME,"GME moving a lot, volume is insane rn",bear
t3_0033800,19/02/2021,GME,"$GME gamma squeeze incoming, hedgies are done. YOLO 100k",bull
t3_0049565,08/04/2021,GME,idk man GME is doing GME things,bear
t3_0120930,07/06/2021,AMC,"watching $AMC closely, could go either way 👀",bull
t3_0040787,09/03/2021,GME,"loaded up on GME today, apes together strong 🦍",bull
t3_0077202,02/07/2021,GME,"puts on GME, the squeeze is over, dead cat bounce",bear
t3_0073747,28/06/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0140962,28/06/2021,AMC,"$AMC again huh, this sub never sleeps",neu
t3_0006449,18/01/2021,GME,"puts on GME, the squeeze is over, dead cat bounce",bear
t3_0093158,13/01/2021,AMC,AMC 🚀🚀 puts and calls and whatever idk,neu
t3_0036729,03/03/2021,GME,"watching $GME closely, could go either way 👀",neu
t3_0053200,20/04/2021,GME,buy the dip they said... GME keeps dipping 📉,bear
t3_0055481,30/04/2021,GME,"GME moving a lot, volume is insane rn",neu
t3_0028260,05/02/2021,GME,"puts on GME, the squeeze is over, dead cat bounce",bear
t3_0105313,09/04/2021,AMC,"shorting $AMC here, fundamentals are trash",bear
